"Term"	"Ont"	"N"	"DE"	"P.DE"
"GO:0004666"	"prostaglandin-endoperoxide synthase activity"	"MF"	2	0	1
"GO:0004991"	"parathyroid hormone receptor activity"	"MF"	1	0	1
"GO:0035373"	"chondroitin sulfate proteoglycan binding"	"MF"	3	1	0.033761046165246
"GO:0016670"	"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"	"MF"	5	0	1
"GO:0016971"	"flavin-linked sulfhydryl oxidase activity"	"MF"	1	0	1
"GO:0016972"	"thiol oxidase activity"	"MF"	2	0	1
"GO:0005001"	"transmembrane receptor protein tyrosine phosphatase activity"	"MF"	17	3	0.000879615926807298
"GO:0019198"	"transmembrane receptor protein phosphatase activity"	"MF"	17	3	0.000879615926807298
"GO:0070097"	"delta-catenin binding"	"MF"	7	0	1
"GO:0001872"	"(1->3)-beta-D-glucan binding"	"MF"	1	0	1
"GO:0008853"	"exodeoxyribonuclease III activity"	"MF"	4	0	1
"GO:0033328"	"peroxisome membrane targeting sequence binding"	"MF"	1	0	1
"GO:0036105"	"peroxisome membrane class-1 targeting sequence binding"	"MF"	1	0	1
"GO:0005052"	"peroxisome matrix targeting signal-1 binding"	"MF"	1	0	1
"GO:0004735"	"pyrroline-5-carboxylate reductase activity"	"MF"	3	0	1
"GO:0004349"	"glutamate 5-kinase activity"	"MF"	1	0	1
"GO:0004350"	"glutamate-5-semialdehyde dehydrogenase activity"	"MF"	1	0	1
"GO:0019202"	"amino acid kinase activity"	"MF"	1	0	1
"GO:0004306"	"ethanolamine-phosphate cytidylyltransferase activity"	"MF"	1	0	1
"GO:0008184"	"glycogen phosphorylase activity"	"MF"	2	0	1
"GO:0102250"	"linear malto-oligosaccharide phosphorylase activity"	"MF"	3	0	1
"GO:0102499"	"SHG alpha-glucan phosphorylase activity"	"MF"	3	0	1
"GO:0004819"	"glutamine-tRNA ligase activity"	"MF"	2	0	1
"GO:0017112"	"Rab guanyl-nucleotide exchange factor activity"	"MF"	33	1	0.314815805273652
"GO:0008821"	"crossover junction endodeoxyribonuclease activity"	"MF"	6	0	1
"GO:0016889"	"endodeoxyribonuclease activity, producing 3'-phosphomonoesters"	"MF"	7	0	1
"GO:0016894"	"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"	"MF"	13	0	1
"GO:0005049"	"nuclear export signal receptor activity"	"MF"	8	0	1
"GO:0070883"	"pre-miRNA binding"	"MF"	6	0	1
"GO:0044323"	"retinoic acid-responsive element binding"	"MF"	4	1	0.0447605986985067
"GO:0004814"	"arginine-tRNA ligase activity"	"MF"	3	0	1
"GO:0008970"	"phospholipase A1 activity"	"MF"	9	1	0.0979160771896833
"GO:0032453"	"histone demethylase activity (H3-K4 specific)"	"MF"	7	0	1
"GO:0034647"	"histone demethylase activity (H3-trimethyl-K4 specific)"	"MF"	2	0	1
"GO:0034648"	"histone demethylase activity (H3-dimethyl-K4 specific)"	"MF"	4	0	1
"GO:0097158"	"pre-mRNA intronic pyrimidine-rich binding"	"MF"	1	0	1
"GO:1904768"	"all-trans-retinol binding"	"MF"	2	0	1
"GO:0015665"	"alcohol transmembrane transporter activity"	"MF"	3	0	1
"GO:0034632"	"retinol transmembrane transporter activity"	"MF"	2	0	1
"GO:0047044"	"androstan-3-alpha,17-beta-diol dehydrogenase activity"	"MF"	3	0	1
"GO:0071532"	"ankyrin repeat binding"	"MF"	5	0	1
"GO:0050121"	"N-acylglucosamine 2-epimerase activity"	"MF"	1	0	1
"GO:0062072"	"H3K9me3 modified histone binding"	"MF"	1	0	1
"GO:0003689"	"DNA clamp loader activity"	"MF"	7	0	1
"GO:0033170"	"protein-DNA loading ATPase activity"	"MF"	7	0	1
"GO:0061860"	"DNA clamp unloader activity"	"MF"	2	0	1
"GO:0005502"	"11-cis retinal binding"	"MF"	5	1	0.0556354718509764
"GO:0000171"	"ribonuclease MRP activity"	"MF"	2	0	1
"GO:0098680"	"template-free RNA nucleotidyltransferase"	"MF"	2	0	1
"GO:0004522"	"ribonuclease A activity"	"MF"	3	0	1
"GO:0016892"	"endoribonuclease activity, producing 3'-phosphomonoesters"	"MF"	6	0	1
"GO:0032184"	"SUMO polymer binding"	"MF"	5	0	1
"GO:0008428"	"ribonuclease inhibitor activity"	"MF"	3	0	1
"GO:0060698"	"endoribonuclease inhibitor activity"	"MF"	2	0	1
"GO:0030627"	"pre-mRNA 5'-splice site binding"	"MF"	22	0	1
"GO:0045131"	"pre-mRNA branch point binding"	"MF"	6	0	1
"GO:0072518"	"Rho-dependent protein serine/threonine kinase activity"	"MF"	2	0	1
"GO:0004750"	"ribulose-phosphate 3-epimerase activity"	"MF"	1	0	1
"GO:0004744"	"retinal isomerase activity"	"MF"	1	0	1
"GO:0052884"	"all-trans-retinyl-palmitate hydrolase, 11-cis retinol forming activity"	"MF"	1	0	1
"GO:0052885"	"all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity"	"MF"	1	0	1
"GO:0055105"	"ubiquitin-protein transferase inhibitor activity"	"MF"	6	0	1
"GO:1990948"	"ubiquitin ligase inhibitor activity"	"MF"	5	0	1
"GO:1990932"	"5.8S rRNA binding"	"MF"	1	0	1
"GO:0070180"	"large ribosomal subunit rRNA binding"	"MF"	1	0	1
"GO:1904841"	"TORC2 complex binding"	"MF"	1	0	1
"GO:0035368"	"selenocysteine insertion sequence binding"	"MF"	3	0	1
"GO:0032358"	"oxidized pyrimidine DNA binding"	"MF"	1	0	1
"GO:0004748"	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	"MF"	2	0	1
"GO:0016728"	"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor"	"MF"	2	0	1
"GO:0061731"	"ribonucleoside-diphosphate reductase activity"	"MF"	2	0	1
"GO:0010314"	"phosphatidylinositol-5-phosphate binding"	"MF"	17	0	1
"GO:0070644"	"vitamin D response element binding"	"MF"	3	0	1
"GO:0043924"	"suramin binding"	"MF"	1	0	1
"GO:0030379"	"neurotensin receptor activity, non-G protein-coupled"	"MF"	1	1	0.0113821942891078
"GO:0035662"	"Toll-like receptor 4 binding"	"MF"	4	0	1
"GO:0047760"	"butyrate-CoA ligase activity"	"MF"	8	0	1
"GO:0004828"	"serine-tRNA ligase activity"	"MF"	2	0	1
"GO:0004145"	"diamine N-acetyltransferase activity"	"MF"	3	0	1
"GO:0000254"	"C-4 methylsterol oxidase activity"	"MF"	1	0	1
"GO:0004768"	"stearoyl-CoA 9-desaturase activity"	"MF"	3	0	1
"GO:0016215"	"acyl-CoA desaturase activity"	"MF"	3	0	1
"GO:0086006"	"voltage-gated sodium channel activity involved in cardiac muscle cell action potential"	"MF"	5	1	0.0556354718509764
"GO:0086062"	"voltage-gated sodium channel activity involved in Purkinje myocyte action potential"	"MF"	2	1	0.0226353911273492
"GO:0086060"	"voltage-gated sodium channel activity involved in AV node cell action potential"	"MF"	1	1	0.0113821942891078
"GO:0086061"	"voltage-gated sodium channel activity involved in bundle of His cell action potential"	"MF"	1	1	0.0113821942891078
"GO:0086063"	"voltage-gated sodium channel activity involved in SA node cell action potential"	"MF"	1	1	0.0113821942891078
"GO:0033814"	"propanoyl-CoA C-acyltransferase activity"	"MF"	1	0	1
"GO:0050632"	"propionyl-CoA C2-trimethyltridecanoyltransferase activity"	"MF"	1	0	1
"GO:0046659"	"digestive hormone activity"	"MF"	1	0	1
"GO:0015055"	"secretin receptor activity"	"MF"	1	0	1
"GO:0031727"	"CCR2 chemokine receptor binding"	"MF"	5	0	1
"GO:0031726"	"CCR1 chemokine receptor binding"	"MF"	5	0	1
"GO:0030298"	"receptor signaling protein tyrosine kinase activator activity"	"MF"	3	0	1
"GO:0031729"	"CCR4 chemokine receptor binding"	"MF"	2	0	1
"GO:0046817"	"chemokine receptor antagonist activity"	"MF"	1	0	1
"GO:0031728"	"CCR3 chemokine receptor binding"	"MF"	4	0	1
"GO:0031732"	"CCR7 chemokine receptor binding"	"MF"	2	0	1
"GO:0031735"	"CCR10 chemokine receptor binding"	"MF"	3	0	1
"GO:0031737"	"CX3C chemokine receptor binding"	"MF"	1	0	1
"GO:0045237"	"CXCR1 chemokine receptor binding"	"MF"	1	0	1
"GO:0000030"	"mannosyltransferase activity"	"MF"	21	0	1
"GO:0004169"	"dolichyl-phosphate-mannose-protein mannosyltransferase activity"	"MF"	8	0	1
"GO:0000104"	"succinate dehydrogenase activity"	"MF"	4	0	1
"GO:0008177"	"succinate dehydrogenase (ubiquinone) activity"	"MF"	3	0	1
"GO:0016635"	"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor"	"MF"	3	0	1
"GO:0039552"	"RIG-I binding"	"MF"	1	0	1
"GO:0046975"	"histone methyltransferase activity (H3-K36 specific)"	"MF"	6	0	1
"GO:0061133"	"endopeptidase activator activity"	"MF"	5	0	1
"GO:0016250"	"N-sulfoglucosamine sulfohydrolase activity"	"MF"	1	0	1
"GO:0016826"	"hydrolase activity, acting on acid sulfur-nitrogen bonds"	"MF"	1	0	1
"GO:0004372"	"glycine hydroxymethyltransferase activity"	"MF"	2	0	1
"GO:0004793"	"threonine aldolase activity"	"MF"	2	0	1
"GO:0008732"	"L-allo-threonine aldolase activity"	"MF"	2	0	1
"GO:0004564"	"beta-fructofuranosidase activity"	"MF"	1	0	1
"GO:0004574"	"oligo-1,6-glucosidase activity"	"MF"	1	0	1
"GO:0004575"	"sucrose alpha-glucosidase activity"	"MF"	1	0	1
"GO:0003835"	"beta-galactoside alpha-2,6-sialyltransferase activity"	"MF"	2	0	1
"GO:0008373"	"sialyltransferase activity"	"MF"	20	0	1
"GO:0003836"	"beta-galactoside (CMP) alpha-2,3-sialyltransferase activity"	"MF"	3	0	1
"GO:0047288"	"monosialoganglioside sialyltransferase activity"	"MF"	2	0	1
"GO:0008118"	"N-acetyllactosaminide alpha-2,3-sialyltransferase activity"	"MF"	1	0	1
"GO:0003828"	"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity"	"MF"	5	0	1
"GO:0046811"	"histone deacetylase inhibitor activity"	"MF"	2	0	1
"GO:0005283"	"amino acid:sodium symporter activity"	"MF"	8	0	1
"GO:0005313"	"L-glutamate transmembrane transporter activity"	"MF"	10	0	1
"GO:0005314"	"high-affinity glutamate transmembrane transporter activity"	"MF"	4	0	1
"GO:0005328"	"neurotransmitter:sodium symporter activity"	"MF"	20	0	1
"GO:0005343"	"organic acid:sodium symporter activity"	"MF"	17	0	1
"GO:0005416"	"amino acid:cation symporter activity"	"MF"	9	0	1
"GO:0015172"	"acidic amino acid transmembrane transporter activity"	"MF"	10	0	1
"GO:0015175"	"neutral amino acid transmembrane transporter activity"	"MF"	22	0	1
"GO:0015370"	"solute:sodium symporter activity"	"MF"	56	0	1
"GO:0015501"	"glutamate:sodium symporter activity"	"MF"	4	0	1
"GO:0017153"	"sodium:dicarboxylate symporter activity"	"MF"	6	0	1
"GO:0033229"	"cysteine transmembrane transporter activity"	"MF"	1	0	1
"GO:0005452"	"inorganic anion exchanger activity"	"MF"	13	0	1
"GO:0015180"	"L-alanine transmembrane transporter activity"	"MF"	3	0	1
"GO:0015186"	"L-glutamine transmembrane transporter activity"	"MF"	5	0	1
"GO:0015193"	"L-proline transmembrane transporter activity"	"MF"	2	0	1
"GO:0015194"	"L-serine transmembrane transporter activity"	"MF"	4	0	1
"GO:0015195"	"L-threonine transmembrane transporter activity"	"MF"	1	0	1
"GO:0022858"	"alanine transmembrane transporter activity"	"MF"	3	0	1
"GO:0022889"	"serine transmembrane transporter activity"	"MF"	5	0	1
"GO:0034590"	"L-hydroxyproline transmembrane transporter activity"	"MF"	1	0	1
"GO:0015183"	"L-aspartate transmembrane transporter activity"	"MF"	3	0	1
"GO:0015556"	"C4-dicarboxylate transmembrane transporter activity"	"MF"	3	0	1
"GO:0033300"	"dehydroascorbic acid transmembrane transporter activity"	"MF"	3	0	1
"GO:0042910"	"xenobiotic transmembrane transporter activity"	"MF"	5	0	1
"GO:0055056"	"D-glucose transmembrane transporter activity"	"MF"	3	0	1
"GO:0005353"	"fructose transmembrane transporter activity"	"MF"	1	0	1
"GO:0015174"	"basic amino acid transmembrane transporter activity"	"MF"	7	1	0.0770167927330904
"GO:0005432"	"calcium:sodium antiporter activity"	"MF"	5	0	1
"GO:0005402"	"carbohydrate:cation symporter activity"	"MF"	11	0	1
"GO:0005412"	"glucose:sodium symporter activity"	"MF"	3	0	1
"GO:0005362"	"low-affinity glucose:sodium symporter activity"	"MF"	2	0	1
"GO:0005365"	"myo-inositol transmembrane transporter activity"	"MF"	2	0	1
"GO:0005367"	"myo-inositol:sodium symporter activity"	"MF"	1	0	1
"GO:0008507"	"sodium:iodide symporter activity"	"MF"	1	0	1
"GO:0015296"	"anion:cation symporter activity"	"MF"	12	0	1
"GO:0015373"	"anion:sodium symporter activity"	"MF"	9	0	1
"GO:0005334"	"norepinephrine:sodium symporter activity"	"MF"	2	0	1
"GO:0008504"	"monoamine transmembrane transporter activity"	"MF"	7	0	1
"GO:0015377"	"cation:chloride symporter activity"	"MF"	9	0	1
"GO:0015378"	"sodium:chloride symporter activity"	"MF"	6	0	1
"GO:0005330"	"dopamine:sodium symporter activity"	"MF"	3	0	1
"GO:0005335"	"serotonin:sodium symporter activity"	"MF"	1	0	1
"GO:0019811"	"cocaine binding"	"MF"	1	0	1
"GO:0005298"	"proline:sodium symporter activity"	"MF"	1	0	1
"GO:0005308"	"creatine transmembrane transporter activity"	"MF"	2	0	1
"GO:0005295"	"neutral amino acid:sodium symporter activity"	"MF"	2	0	1
"GO:0015187"	"glycine transmembrane transporter activity"	"MF"	4	0	1
"GO:0015375"	"glycine:sodium symporter activity"	"MF"	2	0	1
"GO:0015181"	"arginine transmembrane transporter activity"	"MF"	4	0	1
"GO:0061459"	"L-arginine transmembrane transporter activity"	"MF"	2	0	1
"GO:0099580"	"ion antiporter activity involved in regulation of postsynaptic membrane potential"	"MF"	2	0	1
"GO:1905060"	"calcium:cation antiporter activity involved in regulation of postsynaptic cytosolic calcium ion concentration"	"MF"	1	0	1
"GO:0005451"	"monovalent cation:proton antiporter activity"	"MF"	5	1	0.0556354718509764
"GO:0015385"	"sodium:proton antiporter activity"	"MF"	5	1	0.0556354718509764
"GO:0086040"	"sodium:proton antiporter activity involved in regulation of cardiac muscle cell membrane potential"	"MF"	1	0	1
"GO:0008508"	"bile acid:sodium symporter activity"	"MF"	3	0	1
"GO:0015355"	"secondary active monocarboxylate transmembrane transporter activity"	"MF"	6	0	1
"GO:0140161"	"monocarboxylate:sodium symporter activity"	"MF"	4	0	1
"GO:0015382"	"sodium:sulfate symporter activity"	"MF"	2	0	1
"GO:0015333"	"peptide:proton symporter activity"	"MF"	1	0	1
"GO:0015129"	"lactate transmembrane transporter activity"	"MF"	5	0	1
"GO:0015130"	"mevalonate transmembrane transporter activity"	"MF"	1	0	1
"GO:0015349"	"thyroid hormone transmembrane transporter activity"	"MF"	3	0	1
"GO:0015321"	"sodium-dependent phosphate transmembrane transporter activity"	"MF"	4	0	1
"GO:0005277"	"acetylcholine transmembrane transporter activity"	"MF"	2	0	1
"GO:1901375"	"acetate ester transmembrane transporter activity"	"MF"	2	0	1
"GO:0008517"	"folic acid transmembrane transporter activity"	"MF"	4	0	1
"GO:0008518"	"folate:anion antiporter activity"	"MF"	1	0	1
"GO:0015350"	"methotrexate transmembrane transporter activity"	"MF"	2	0	1
"GO:0005316"	"high-affinity inorganic phosphate:sodium symporter activity"	"MF"	1	0	1
"GO:0005436"	"sodium:phosphate symporter activity"	"MF"	8	0	1
"GO:0005371"	"tricarboxylate secondary active transmembrane transporter activity"	"MF"	1	0	1
"GO:0015137"	"citrate transmembrane transporter activity"	"MF"	3	0	1
"GO:0015142"	"tricarboxylic acid transmembrane transporter activity"	"MF"	3	0	1
"GO:0042895"	"antibiotic transmembrane transporter activity"	"MF"	6	0	1
"GO:0071913"	"citrate secondary active transmembrane transporter activity"	"MF"	1	0	1
"GO:0015132"	"prostaglandin transmembrane transporter activity"	"MF"	1	0	1
"GO:0015245"	"fatty acid transmembrane transporter activity"	"MF"	4	0	1
"GO:0071714"	"icosanoid transmembrane transporter activity"	"MF"	1	0	1
"GO:0008513"	"secondary active organic cation transmembrane transporter activity"	"MF"	2	0	1
"GO:0015226"	"carnitine transmembrane transporter activity"	"MF"	3	0	1
"GO:0001013"	"RNA polymerase I regulatory region DNA binding"	"MF"	8	0	1
"GO:0001163"	"RNA polymerase I regulatory region sequence-specific DNA binding"	"MF"	8	0	1
"GO:0001164"	"RNA polymerase I CORE element sequence-specific DNA binding"	"MF"	8	0	1
"GO:0004767"	"sphingomyelin phosphodiesterase activity"	"MF"	5	0	1
"GO:0061750"	"acid sphingomyelin phosphodiesterase activity"	"MF"	1	0	1
"GO:0016768"	"spermine synthase activity"	"MF"	1	0	1
"GO:0070990"	"snRNP binding"	"MF"	8	0	1
"GO:1990446"	"U1 snRNP binding"	"MF"	6	0	1
"GO:0071208"	"histone pre-mRNA DCP binding"	"MF"	4	0	1
"GO:1990447"	"U2 snRNP binding"	"MF"	1	0	1
"GO:0071209"	"U7 snRNA binding"	"MF"	3	0	1
"GO:1990460"	"leptin receptor binding"	"MF"	3	0	1
"GO:0004772"	"sterol O-acyltransferase activity"	"MF"	2	0	1
"GO:0034736"	"cholesterol O-acyltransferase activity"	"MF"	2	0	1
"GO:0050733"	"RS domain binding"	"MF"	6	0	1
"GO:0003939"	"L-iditol 2-dehydrogenase activity"	"MF"	1	0	1
"GO:0008568"	"microtubule-severing ATPase activity"	"MF"	4	0	1
"GO:0004757"	"sepiapterin reductase activity"	"MF"	1	0	1
"GO:0004506"	"squalene monooxygenase activity"	"MF"	1	0	1
"GO:0003865"	"3-oxo-5-alpha-steroid 4-dehydrogenase activity"	"MF"	3	0	1
"GO:0033765"	"steroid dehydrogenase activity, acting on the CH-CH group of donors"	"MF"	3	0	1
"GO:0035671"	"enone reductase activity"	"MF"	5	0	1
"GO:0047751"	"cholestenone 5-alpha-reductase activity"	"MF"	3	0	1
"GO:0009917"	"sterol 5-alpha reductase activity"	"MF"	1	0	1
"GO:0047787"	"delta4-3-oxosteroid 5beta-reductase activity"	"MF"	2	0	1
"GO:0032810"	"sterol response element binding"	"MF"	2	1	0.0226353911273492
"GO:0061629"	"RNA polymerase II sequence-specific DNA-binding transcription factor binding"	"MF"	5	0	1
"GO:0004766"	"spermidine synthase activity"	"MF"	1	0	1
"GO:0005047"	"signal recognition particle binding"	"MF"	3	0	1
"GO:0008312"	"7S RNA binding"	"MF"	7	0	1
"GO:0030942"	"endoplasmic reticulum signal peptide binding"	"MF"	3	0	1
"GO:0004994"	"somatostatin receptor activity"	"MF"	2	0	1
"GO:0004304"	"estrone sulfotransferase activity"	"MF"	1	0	1
"GO:0047894"	"flavonol 3-sulfotransferase activity"	"MF"	3	0	1
"GO:0050294"	"steroid sulfotransferase activity"	"MF"	4	0	1
"GO:0102336"	"3-oxo-arachidoyl-CoA synthase activity"	"MF"	7	0	1
"GO:0102337"	"3-oxo-cerotoyl-CoA synthase activity"	"MF"	7	0	1
"GO:0102338"	"3-oxo-lignoceronyl-CoA synthase activity"	"MF"	7	0	1
"GO:0102756"	"very-long-chain 3-ketoacyl-CoA synthase activity"	"MF"	7	0	1
"GO:0004062"	"aryl sulfotransferase activity"	"MF"	7	0	1
"GO:0070016"	"armadillo repeat domain binding"	"MF"	10	0	1
"GO:0032028"	"myosin head/neck binding"	"MF"	2	0	1
"GO:0016230"	"sphingomyelin phosphodiesterase activator activity"	"MF"	2	0	1
"GO:0030348"	"syntaxin-3 binding"	"MF"	3	0	1
"GO:0001691"	"pseudophosphatase activity"	"MF"	2	0	1
"GO:0047685"	"amine sulfotransferase activity"	"MF"	1	0	1
"GO:0004027"	"alcohol sulfotransferase activity"	"MF"	2	0	1
"GO:0030151"	"molybdenum ion binding"	"MF"	4	0	1
"GO:0047704"	"bile-salt sulfotransferase activity"	"MF"	1	0	1
"GO:0008281"	"sulfonylurea receptor activity"	"MF"	2	0	1
"GO:0016170"	"interleukin-15 receptor binding"	"MF"	1	0	1
"GO:0061891"	"calcium ion sensor activity"	"MF"	3	0	1
"GO:0004995"	"tachykinin receptor activity"	"MF"	1	0	1
"GO:0016496"	"substance P receptor activity"	"MF"	1	0	1
"GO:0061628"	"H3K27me3 modified histone binding"	"MF"	3	0	1
"GO:0106140"	"P-TEFb complex binding"	"MF"	3	0	1
"GO:0015433"	"peptide antigen-transporting ATPase activity"	"MF"	3	0	1
"GO:0015440"	"peptide-transporting ATPase activity"	"MF"	4	0	1
"GO:0033220"	"amide-transporting ATPase activity"	"MF"	4	0	1
"GO:0046980"	"tapasin binding"	"MF"	1	0	1
"GO:0062061"	"TAP complex binding"	"MF"	1	0	1
"GO:0004829"	"threonine-tRNA ligase activity"	"MF"	3	0	1
"GO:0004838"	"L-tyrosine:2-oxoglutarate aminotransferase activity"	"MF"	1	0	1
"GO:0070547"	"L-tyrosine aminotransferase activity"	"MF"	1	0	1
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"MF"	14	1	0.148125797868111
"GO:0016411"	"acylglycerol O-acyltransferase activity"	"MF"	20	1	0.204717331873657
"GO:0042171"	"lysophosphatidic acid acyltransferase activity"	"MF"	14	1	0.148125797868111
"GO:0047184"	"1-acylglycerophosphocholine O-acyltransferase activity"	"MF"	5	0	1
"GO:0071617"	"lysophospholipid acyltransferase activity"	"MF"	15	1	0.157828718013227
"GO:0004960"	"thromboxane receptor activity"	"MF"	1	0	1
"GO:0004961"	"thromboxane A2 receptor activity"	"MF"	1	0	1
"GO:0004796"	"thromboxane-A synthase activity"	"MF"	1	0	1
"GO:0036134"	"12-hydroxyheptadecatrienoic acid synthase activity"	"MF"	1	0	1
"GO:0008263"	"pyrimidine-specific mismatch base pair DNA N-glycosylase activity"	"MF"	2	0	1
"GO:0043739"	"G/U mismatch-specific uracil-DNA glycosylase activity"	"MF"	1	0	1
"GO:0004833"	"tryptophan 2,3-dioxygenase activity"	"MF"	1	0	1
"GO:0001134"	"transcription regulator recruiting activity"	"MF"	4	0	1
"GO:0000332"	"template for synthesis of G-rich strand of telomere DNA activity"	"MF"	1	0	1
"GO:0000496"	"base pairing"	"MF"	7	0	1
"GO:0000497"	"base pairing with DNA"	"MF"	1	0	1
"GO:0003721"	"telomerase RNA reverse transcriptase activity"	"MF"	2	0	1
"GO:0015091"	"ferric iron transmembrane transporter activity"	"MF"	3	0	1
"GO:0072510"	"trivalent inorganic cation transmembrane transporter activity"	"MF"	3	0	1
"GO:0001018"	"mitochondrial promoter sequence-specific DNA binding"	"MF"	2	0	1
"GO:0004998"	"transferrin receptor activity"	"MF"	2	0	1
"GO:0033570"	"transferrin transmembrane transporter activity"	"MF"	2	0	1
"GO:0034714"	"type III transforming growth factor beta receptor binding"	"MF"	3	1	0.033761046165246
"GO:0070123"	"transforming growth factor beta receptor activity, type III"	"MF"	1	0	1
"GO:0004511"	"tyrosine 3-monooxygenase activity"	"MF"	1	0	1
"GO:0070052"	"collagen V binding"	"MF"	1	0	1
"GO:0004797"	"thymidine kinase activity"	"MF"	1	0	1
"GO:0004802"	"transketolase activity"	"MF"	3	0	1
"GO:0016744"	"transferase activity, transferring aldehyde or ketonic groups"	"MF"	3	0	1
"GO:0035663"	"Toll-like receptor 2 binding"	"MF"	3	0	1
"GO:0042497"	"triacyl lipopeptide binding"	"MF"	1	0	1
"GO:0036143"	"kringle domain binding"	"MF"	1	0	1
"GO:0005031"	"tumor necrosis factor-activated receptor activity"	"MF"	8	0	1
"GO:0031013"	"troponin I binding"	"MF"	5	0	1
"GO:0031014"	"troponin T binding"	"MF"	3	0	1
